Wrt_34,Ad_34,Vdaf_34,RI_34,a_34,b_34,Tm_34,Wrt_35,Ad_35,Vdaf_35,RI_35,a_35,b_35,Tm_35,Wrt_37,Ad_37,Vdaf_37,RI_37,a_37,b_37,Tm_37,Wrt_K,Ad_K,Vdaf_K,"<0,2>_K","0,2-0,5_K","0,5-1,0_K","1,0-3,15_K",">3,15_K",Number_of_ovens,Oven_nr,Coking_time,Temp_min,Temp_max,Temp_avg,Temp_sd,Pressure_avg,Pressure_sd,Wrt,Ad,Vdaf,<100,100-120,120-150,150-200,200-250,>250
0.3078210921896148,0.7112530287252958,0.2256568129782835,0.1156336508489887,0.4695220183292685,0.2962050708788579,0.14491501091353923,-0.1742817951336421,-0.4469970759160295,1.156278934414113,0.6486408064627817,0.4362976934133616,-0.8712458882804246,1.1564141057376396,-1.5924312605603903,-1.2392427753468098,-1.4439245279998536,-1.8857641812913573,0.8677468845346982,-1.161564503834264,-1.6252403349668165,-0.4827415967132951,0.4372688591320273,0.0776178281109346,1.8515547814906943,-2.047528070467322,-1.2111373781741928,-0.9212091249135036,-0.4182464745611172,1.0441348859038395,0.0672628398470169,-0.78006897225976,1.1320341518292358,1.203826900873824,1.608050232881255,-0.7110901740425712,0.5525109963699264,-0.5684503153187234,-0.8822035520275303,-0.6114061888089065,0.6517604469150834,0.029,0.071,0.252,0.482,0.166,0.0
0.3078210921896148,0.7112530287252958,0.2256568129782835,0.1156336508489887,0.4695220183292685,0.2962050708788579,0.14491501091353923,-0.1742817951336421,-0.4469970759160295,1.156278934414113,0.6486408064627817,0.4362976934133616,-0.8712458882804246,1.1564141057376396,-1.5924312605603903,-1.2392427753468098,-1.4439245279998536,-1.8857641812913573,0.8677468845346982,-1.161564503834264,-1.6252403349668165,-0.4827415967132951,0.4372688591320273,0.0776178281109346,1.8515547814906943,-2.047528070467322,-1.2111373781741928,-0.9212091249135036,-0.4182464745611172,1.0441348859038395,1.501496207585481,-0.8003460862045267,0.8417680273072284,0.4576378594952749,0.8606073324077796,-0.6604722896119133,-0.8563436633754556,1.4901683091957187,-0.8822035520275303,-0.6114061888089065,0.6517604469150834,0.029,0.071,0.252,0.482,0.166,0.0
0.0485999289278808,0.8776794934753236,0.3040552886878591,0.1567613577737729,-0.3105836718730485,0.4114639539038063,0.15561322688778523,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.0278304676845827,-0.4833726894968302,-0.7192588236290584,1.0754379990981533,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-0.3115749742201323,-1.2511309966250428,-1.6057925017010077,0.1262315151333231,0.4046562221594775,1.2853791427501795,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038395,-0.6797337058500996,-0.7192376304254596,-0.4581193999000224,1.6447567889611483,0.5681296757007677,0.697774275944072,-0.5544462362871595,-0.3662645575539121,-0.3651051377635829,-0.2180954559404479,0.6517604469150834,0.021,0.044,0.089,0.48,0.288,0.078
0.0485999289278808,0.8776794934753236,0.3040552886878591,0.1567613577737729,-0.3105836718730485,0.4114639539038063,0.15561322688778523,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.0278304676845827,-0.4833726894968302,-0.7192588236290584,1.0754379990981533,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-0.3115749742201323,-1.2511309966250428,-1.6057925017010077,0.1262315151333231,0.4046562221594775,1.2853791427501795,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038395,-0.5751541894525033,-0.6786834025359275,-0.0290303462587939,1.271662268271874,0.6981197453483285,0.2506496301399279,-0.5544462362871595,-0.3846450809870767,-0.3651051377635829,-0.2180954559404479,0.6517604469150834,0.021,0.044,0.089,0.48,0.288,0.078
0.0485999289278808,0.8776794934753236,0.3040552886878591,0.1567613577737729,-0.3105836718730485,0.4114639539038063,0.15561322688778523,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.0278304676845827,-0.4833726894968302,-0.7192588236290584,1.0754379990981533,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-0.3115749742201323,-1.2511309966250428,-1.6057925017010077,0.1262315151333231,0.4046562221594775,1.2853791427501795,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038395,0.6051003527489409,-0.8611774280388257,-0.0290303462587939,1.916098258553348,1.4780601632336938,0.7357376892670656,-0.4538137605910607,0.5343810906711562,-0.3651051377635829,-0.2180954559404479,0.6517604469150834,0.021,0.044,0.089,0.48,0.288,0.078
0.0485999289278808,0.8776794934753236,0.3040552886878591,0.1567613577737729,-0.3105836718730485,0.4114639539038063,0.15561322688778523,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.0278304676845827,-0.4833726894968302,-0.7192588236290584,1.0754379990981533,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-0.3115749742201323,-1.2511309966250428,-1.6057925017010077,0.1262315151333231,0.4046562221594775,1.2853791427501795,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038395,0.7096798691465372,-0.9017316559283592,-0.7357652581384644,0.42372017579625,0.0481693971105241,1.0141360536356836,-0.4538137605910607,0.5343810906711562,-0.3651051377635829,-0.2180954559404479,0.6517604469150834,0.021,0.044,0.089,0.48,0.288,0.078
0.2412298898585234,0.5627135187172814,0.4428036701594811,0.0128143835370299,1.1753319285123176,0.3653604006938268,0.16139282339366373,0.0911523718835564,0.240180517571752,1.2229419469683906,0.5404054025992057,1.2718839270289073,-0.543994460787844,1.0506494188701339,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.839345451243953,1.3394756280366305,-1.2511309966250428,-1.557970830463523,0.38230708953277,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038395,-1.142871564182312,-0.8206232001492921,-0.4202586010493258,1.0342384823786992,0.5681296757007677,1.351588616506736,-0.9569761390715544,0.2954342860400158,-0.7787838691747409,-0.2180954559404479,0.6517604469150834,0.027,0.082,0.16,0.347,0.327,0.057
0.2412298898585234,0.5627135187172814,0.4428036701594811,0.0128143835370299,1.1753319285123176,0.3653604006938268,0.16139282339366373,0.0911523718835564,0.240180517571752,1.2229419469683906,0.5404054025992057,1.2718839270289073,-0.543994460787844,1.0506494188701339,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.839345451243953,1.3394756280366305,-1.2511309966250428,-1.557970830463523,0.38230708953277,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038395,-1.0382920477847155,-0.840900314094059,-0.0921316776766217,0.6950616453884496,0.470637123465097,0.6935561189081841,-0.9569761390715544,0.2954342860400158,-0.7787838691747409,-0.2180954559404479,0.6517604469150834,0.027,0.082,0.16,0.347,0.327,0.057
0.2412298898585234,0.5627135187172814,0.4428036701594811,0.0128143835370299,1.1753319285123176,0.3653604006938268,0.16139282339366373,0.0911523718835564,0.240180517571752,1.2229419469683906,0.5404054025992057,1.2718839270289073,-0.543994460787844,1.0506494188701339,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.839345451243953,1.3394756280366305,-1.2511309966250428,-1.557970830463523,0.38230708953277,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038395,1.471616345757596,-0.78006897225976,-0.4328788673328913,0.5933085942913747,0.3731445712294263,0.4826482671137764,-0.7557111876793569,1.6464027583776186,-0.7787838691747409,-0.2180954559404479,0.6517604469150834,0.027,0.082,0.16,0.347,0.327,0.057
0.2412298898585234,0.5627135187172814,0.4428036701594811,0.0128143835370299,1.1753319285123176,0.3653604006938268,0.16139282339366373,0.0911523718835564,0.240180517571752,1.2229419469683906,0.5404054025992057,1.2718839270289073,-0.543994460787844,1.0506494188701339,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.839345451243953,1.3394756280366305,-1.2511309966250428,-1.557970830463523,0.38230708953277,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038395,1.5761958621551926,-0.840900314094059,-0.63480312786994,1.102073849776749,0.3731445712294263,1.258789161717197,-0.7557111876793569,1.6739735435273653,-0.7787838691747409,-0.2180954559404479,0.6517604469150834,0.027,0.082,0.16,0.347,0.327,0.057
