Wrt_34,Ad_34,Vdaf_34,RI_34,T1_34,T2_34,T3_34,a_34,b_34,Wrt_35,Ad_35,Vdaf_35,RI_35,T1_35,T2_35,T3_35,a_35,b_35,Wrt_37,Ad_37,Vdaf_37,RI_37,T1_37,T2_37,T3_37,a_37,b_37,Wrt_K,Ad_K,Vdaf_K,"<0,2>_K","0,2-0,5_K","0,5-1,0_K","1,0-3,15_K",">3,15_K",Number_of_ovens,Oven_nr,Coking_time,Temp_min,Temp_max,Temp_avg,Temp_sd,Pressure_avg,Pressure_sd,Wrt,Ad,Vdaf,<100,100-120,120-150,150-200,200-250,>250
0.30782109218961484,0.7112530287252958,0.22565681297828355,0.11563365084898877,0.10309969044785525,0.17819898303930018,0.1534463592534624,0.46952201832926854,0.29620507087885795,-0.17428179513364217,-0.4469970759160295,1.156278934414113,0.6486408064627817,1.2783061817906574,1.1432949513005832,1.047641184121678,0.4362976934133616,-0.8712458882804246,-1.5924312605603905,-1.2392427753468098,-1.4439245279998536,-1.8857641812913575,-1.622418455193152,-1.6539089636938862,-1.5993935860134114,0.8677468845346982,-1.161564503834264,-0.48274159671329514,0.43726885913202734,0.07761782811093465,1.8515547814906945,-2.047528070467322,-1.2111373781741928,-0.9212091249135037,-0.41824647456111724,1.0441348859038397,0.06726283984701698,-0.78006897225976,1.1320341518292358,1.203826900873824,1.608050232881255,-0.7110901740425712,0.5525109963699264,-0.5684503153187234,-0.8822035520275303,-0.6114061888089065,0.6517604469150834,2.9,7.1,25.2,48.2,16.6,0.0
0.30782109218961484,0.7112530287252958,0.22565681297828355,0.11563365084898877,0.10309969044785525,0.17819898303930018,0.1534463592534624,0.46952201832926854,0.29620507087885795,-0.17428179513364217,-0.4469970759160295,1.156278934414113,0.6486408064627817,1.2783061817906574,1.1432949513005832,1.047641184121678,0.4362976934133616,-0.8712458882804246,-1.5924312605603905,-1.2392427753468098,-1.4439245279998536,-1.8857641812913575,-1.622418455193152,-1.6539089636938862,-1.5993935860134114,0.8677468845346982,-1.161564503834264,-0.48274159671329514,0.43726885913202734,0.07761782811093465,1.8515547814906945,-2.047528070467322,-1.2111373781741928,-0.9212091249135037,-0.41824647456111724,1.0441348859038397,1.501496207585481,-0.8003460862045267,0.8417680273072284,0.45763785949527497,0.8606073324077796,-0.6604722896119133,-0.8563436633754556,1.4901683091957187,-0.8822035520275303,-0.6114061888089065,0.6517604469150834,2.9,7.1,25.2,48.2,16.6,0.0
0.04859992892788081,0.8776794934753236,0.3040552886878591,0.1567613577737729,0.11996966523023467,0.1545518788630852,0.1923181365700359,-0.31058367187304853,0.4114639539038063,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.027830467684582718,1.0371673155328804,1.1291926774356458,1.0599540043259341,-0.48337268949683027,-0.7192588236290584,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-1.6147567606017534,-1.6032271584878581,-1.5993935860134114,-0.3115749742201323,-1.2511309966250428,0.12623151513332317,0.40465622215947755,1.2853791427501797,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038397,-0.6797337058500996,-0.7192376304254596,-0.45811939990002243,1.6447567889611483,0.5681296757007677,0.697774275944072,-0.5544462362871595,-0.36626455755391213,-0.3651051377635829,-0.21809545594044794,0.6517604469150834,2.1,4.4,8.9,48.0,28.8,7.8
0.04859992892788081,0.8776794934753236,0.3040552886878591,0.1567613577737729,0.11996966523023467,0.1545518788630852,0.1923181365700359,-0.31058367187304853,0.4114639539038063,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.027830467684582718,1.0371673155328804,1.1291926774356458,1.0599540043259341,-0.48337268949683027,-0.7192588236290584,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-1.6147567606017534,-1.6032271584878581,-1.5993935860134114,-0.3115749742201323,-1.2511309966250428,0.12623151513332317,0.40465622215947755,1.2853791427501797,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038397,-0.5751541894525033,-0.6786834025359275,-0.02903034625879399,1.271662268271874,0.6981197453483285,0.25064963013992797,-0.5544462362871595,-0.3846450809870767,-0.3651051377635829,-0.21809545594044794,0.6517604469150834,2.1,4.4,8.9,48.0,28.8,7.8
0.04859992892788081,0.8776794934753236,0.3040552886878591,0.1567613577737729,0.11996966523023467,0.1545518788630852,0.1923181365700359,-0.31058367187304853,0.4114639539038063,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.027830467684582718,1.0371673155328804,1.1291926774356458,1.0599540043259341,-0.48337268949683027,-0.7192588236290584,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-1.6147567606017534,-1.6032271584878581,-1.5993935860134114,-0.3115749742201323,-1.2511309966250428,0.12623151513332317,0.40465622215947755,1.2853791427501797,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038397,0.6051003527489409,-0.8611774280388257,-0.02903034625879399,1.916098258553348,1.4780601632336938,0.7357376892670656,-0.45381376059106077,0.5343810906711562,-0.3651051377635829,-0.21809545594044794,0.6517604469150834,2.1,4.4,8.9,48.0,28.8,7.8
0.04859992892788081,0.8776794934753236,0.3040552886878591,0.1567613577737729,0.11996966523023467,0.1545518788630852,0.1923181365700359,-0.31058367187304853,0.4114639539038063,-0.5197912305324938,0.4034954490685534,1.1739225781862814,-0.027830467684582718,1.0371673155328804,1.1291926774356458,1.0599540043259341,-0.48337268949683027,-0.7192588236290584,-1.731867543788511,-1.2102877121670133,-1.4799612618537643,-1.5144143409121276,-1.6147567606017534,-1.6032271584878581,-1.5993935860134114,-0.3115749742201323,-1.2511309966250428,0.12623151513332317,0.40465622215947755,1.2853791427501797,1.7771858191887695,-1.747611152281752,-0.8933254403846252,-1.0286301702185336,-0.9470443121995958,1.0441348859038397,0.7096798691465372,-0.9017316559283592,-0.7357652581384644,0.42372017579625,0.04816939711052411,1.0141360536356836,-0.45381376059106077,0.5343810906711562,-0.3651051377635829,-0.21809545594044794,0.6517604469150834,2.1,4.4,8.9,48.0,28.8,7.8
0.24122988985852345,0.5627135187172814,0.4428036701594811,0.012814383537029917,0.20010204544653604,0.16243424692182426,0.121642177812631,1.1753319285123176,0.36536040069382686,0.0911523718835564,0.24018051757175207,1.2229419469683906,0.5404054025992057,1.026243239376907,1.0884527751591586,1.0372522420743362,1.2718839270289073,-0.543994460787844,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.8393454512439535,-1.5074930363221763,-1.5670258690549808,-1.5993935860134114,1.3394756280366305,-1.2511309966250428,0.38230708953277004,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038397,-1.142871564182312,-0.8206232001492921,-0.4202586010493258,1.0342384823786992,0.5681296757007677,1.351588616506736,-0.9569761390715543,0.29543428604001587,-0.7787838691747409,-0.21809545594044794,0.6517604469150834,2.7,8.2,16.0,34.7,32.7,5.7
0.24122988985852345,0.5627135187172814,0.4428036701594811,0.012814383537029917,0.20010204544653604,0.16243424692182426,0.121642177812631,1.1753319285123176,0.36536040069382686,0.0911523718835564,0.24018051757175207,1.2229419469683906,0.5404054025992057,1.026243239376907,1.0884527751591586,1.0372522420743362,1.2718839270289073,-0.543994460787844,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.8393454512439535,-1.5074930363221763,-1.5670258690549808,-1.5993935860134114,1.3394756280366305,-1.2511309966250428,0.38230708953277004,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038397,-1.0382920477847157,-0.840900314094059,-0.0921316776766217,0.6950616453884496,0.470637123465097,0.6935561189081841,-0.9569761390715543,0.29543428604001587,-0.7787838691747409,-0.21809545594044794,0.6517604469150834,2.7,8.2,16.0,34.7,32.7,5.7
0.24122988985852345,0.5627135187172814,0.4428036701594811,0.012814383537029917,0.20010204544653604,0.16243424692182426,0.121642177812631,1.1753319285123176,0.36536040069382686,0.0911523718835564,0.24018051757175207,1.2229419469683906,0.5404054025992057,1.026243239376907,1.0884527751591586,1.0372522420743362,1.2718839270289073,-0.543994460787844,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.8393454512439535,-1.5074930363221763,-1.5670258690549808,-1.5993935860134114,1.3394756280366305,-1.2511309966250428,0.38230708953277004,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038397,1.4716163457575961,-0.78006897225976,-0.4328788673328913,0.5933085942913747,0.37314457122942635,0.48264826711377645,-0.7557111876793569,1.6464027583776186,-0.7787838691747409,-0.21809545594044794,0.6517604469150834,2.7,8.2,16.0,34.7,32.7,5.7
0.24122988985852345,0.5627135187172814,0.4428036701594811,0.012814383537029917,0.20010204544653604,0.16243424692182426,0.121642177812631,1.1753319285123176,0.36536040069382686,0.0911523718835564,0.24018051757175207,1.2229419469683906,0.5404054025992057,1.026243239376907,1.0884527751591586,1.0372522420743362,1.2718839270289073,-0.543994460787844,-1.6212801467455191,-0.978647206728641,-1.4353443532727324,-1.8393454512439535,-1.5074930363221763,-1.5670258690549808,-1.5993935860134114,1.3394756280366305,-1.2511309966250428,0.38230708953277004,0.5316434811676376,-0.5321138782383936,1.353606077382156,-0.7732546363598066,-0.7705714512457141,-1.0367793529658116,-0.9470443121995958,1.0441348859038397,1.5761958621551926,-0.840900314094059,-0.63480312786994,1.102073849776749,0.37314457122942635,1.2587891617171967,-0.7557111876793569,1.6739735435273653,-0.7787838691747409,-0.21809545594044794,0.6517604469150834,2.7,8.2,16.0,34.7,32.7,5.7
